E1,px1,py1,pz1,pt1,eta1,phi1,E2,px2,py2,pz2,pt2,eta2,phi2,M,Rapidity,Pt,R(phi),Teta(phi)
114.15700000000001,33.0597,-35.3647,103.384,48.4108,1.5026700000000002,-0.8190729999999999,109.251,-36.1072,24.3023,100.206,43.5239,1.57121,2.54918,91.2704,1.535094356870099,11.474491274562023,2.677536041163405,1.8816857040116477
117.43299999999999,24.3977,-6.93687,114.66,25.3647,2.21378,-0.277015,44.0708,-39.7413,7.97107,17.3008,40.5328,0.414833,2.9436400000000003,91.8317,1.147955094774334,15.378414437125826,2.9566456939959855,1.6646262687729936
136.134,48.2639,-31.9608,-123.214,57.8869,-1.49968,-0.584911,54.981,-39.416,-1.83228,-38.2874,39.4585,-0.860231,-3.0951400000000002,96.0321,-1.2385735326198741,34.93218559289413,3.149922617703648,-1.7575709591020754
119.117,-20.7343,52.8251,104.73100000000001,56.7486,1.37234,1.9448299999999998,36.8272,1.58204,-30.5288,20.5358,30.5697,0.629386,-1.51902,88.1081,1.107789525045817,29.392755175342106,2.4677490734067753,-0.6630821465561055
52.6218,18.2048,-16.5012,-46.5333,24.5703,-1.39514,-0.736351,39.9062,-20.4369,24.0548,24.416999999999998,31.5642,0.711892,2.27506,89.5001,-0.24373742450109132,7.876493088297609,2.3912571586512814,1.883817786054926
40.1992,33.2779,-22.4279,-2.3540900000000002,40.1301,-0.0586279,-0.5930340000000001,64.319,-44.0235,21.2046,-41.8236,48.8641,-0.775738,2.69272,94.1032,-0.45094976387074537,10.815007269992929,2.757250500690135,1.7875717673646239
124.19200000000001,-23.4937,-11.6279,121.39399999999999,26.2138,2.23736,-2.682,38.7227,33.5924,12.1601,14.937000000000001,35.7256,0.406792,0.347315,88.616,1.2104833645366,10.112713707506998,2.704394887812244,3.0128108381900267
47.8359,-15.9054,41.6843,17.2541,44.6157,0.377683,1.9353099999999999,62.1438,15.0439,-37.0232,47.5899,39.963,1.0101,-1.18484,88.7036,0.6770522649482612,4.7400459343765835,2.269200436651641,-0.5493580706308162
70.2959,32.9245,-61.7697,6.47914,69.9966,0.092432,-1.0810799999999998,34.8447,13.0233,32.0338,4.28602,34.5799,0.12362999999999999,1.18466,89.1248,0.10274828865817742,54.73046750805259,1.6037934037774315,2.310510549385428
149.019,43.6202,11.6309,-142.016,45.1442,-1.86358,0.260577,112.791,-22.9196,-49.7755,-98.5843,54.7988,-1.3499700000000001,-2.00231,93.66,-1.5824792461656,43.3996007990857,2.0191943217602906,-1.4413854313631427
130.982,-17.1217,43.4397,-122.37700000000001,46.6922,-1.69123,1.94625,68.9587,14.9089,-38.271,-55.3926,41.0724,-1.1077700000000001,-1.1993200000000002,91.3381,-1.4176689303352894,5.622449957980953,2.2861009437249264,-0.5522613589790877
318.278,-68.8875,8.107999999999999,-310.628,69.3631,-2.20463,3.0244299999999997,35.0912,18.8777,14.1969,-25.9511,23.6203,-0.949458,0.644809,92.6601,-1.8579136201250013,54.75845742942363,3.0924028636937004,0.21005521958439374
33.2614,-31.3932,-4.514480000000002,-10.0198,31.7162,-0.31088699999999997,-2.99877,80.2021,54.0704,33.6714,-48.733999999999995,63.6975,-0.705171,0.556967,89.7641,-0.5733580134605056,36.937533536044334,3.0500547129500806,2.957953380958473
99.0565,1.34614,28.8177,94.7623,28.8492,1.90484,1.5241200000000001,30.7557,-0.785833,-30.7452,-0.12923800000000002,30.7552,-0.00420212,-1.59635,88.8355,0.9265893095878533,2.0072867718014304,2.2070965309428585,-0.8085411848302179
56.5499,26.7492,5.21054,-49.55,27.252,-1.35925,0.192383,42.7196,-14.2021,18.502,35.7901,23.3243,1.2137200000000001,2.22547,94.58,-0.13950965576093224,26.827490968437576,2.233769894055563,1.4845646917431572
119.306,3.09049,42.2491,-111.53200000000001,42.361999999999995,-1.69547,1.49778,81.5003,-31.6744,-38.3832,-64.5426,49.7648,-1.07659,-2.26072,92.1355,-1.3619217004140827,28.84415181103615,2.7118628001431047,-0.9856675959537786
48.2603,-16.2386,39.0987,23.1655,42.3368,0.523001,1.9644400000000002,40.3951,4.27597,-38.9709,-9.73323,39.2048,-0.245784,-1.46151,86.8114,0.15268659523554903,11.963312641442586,2.4484762595745133,-0.6396391054476468
130.446,-18.2774,40.4401,122.665,44.3787,1.7410700000000001,1.99528,68.319,23.128,-36.2303,53.1031,42.983000000000004,1.03847,-1.00265,92.5845,1.3951603796639078,6.422673617738956,2.233035893329975,-0.46565433143988516
41.2767,-19.435,19.2826,-30.8904,27.3777,-0.9692540000000001,2.36013,47.9474,22.8249,-26.0188,33.1811,34.6115,0.8518459999999999,-0.8506950000000001,88.8754,0.025679199790097928,7.541075019518106,2.508763759289623,-0.34594869779207976
38.0498,26.3186,-27.1823,-4.02918,37.8358,-0.10629100000000001,-0.801539,73.1338,-50.486000000000004,11.1373,-51.7268,51.6999,-0.881742,2.92447,91.7146,-0.551276962536636,29.008709860316095,3.032324116815516,1.8383071034614464
82.76,-6.62753,-38.8291,-72.7844,39.3906,-1.3734,-1.73985,71.6649,27.0701,42.8974,-50.6249,50.7245,-0.879984,1.00786,90.4585,-1.0962671145890222,20.84345780082806,2.0106864007348335,2.6165479217895546
45.3789,25.9758,-5.33765,-36.8239,26.5185,-1.13134,-0.202665,49.0052,-36.8542,10.7012,30.4754,38.3764,0.728069,2.859,93.38600000000001,-0.06736410153533688,12.128777974820876,2.8661741228029047,1.6415646238524428
131.517,29.5393,33.0508,123.822,44.3275,1.75099,0.8414440000000001,66.7825,-34.8297,-26.6582,50.36,43.8607,0.9823700000000001,-2.48832,94.4173,1.368624827047097,8.297810971575577,2.626740266477826,-1.2447103494674856
44.6289,-7.823810000000001,-42.2044,12.2193,42.9234,0.280965,-1.7540900000000001,57.238,7.203010000000001,45.3045,34.2315,45.8735,0.6901149999999999,1.41313,90.6047,0.4922432147168906,3.161647141918273,2.252502635958502,2.4634342593356093
183.68599999999998,-40.0262,16.8109,-178.482,43.4132,-2.12135,2.74397,95.7617,42.4661,-4.42511,-85.7166,42.6961,-1.4470299999999998,-0.10382899999999999,90.1706,-1.7868891833264025,12.623822952422138,2.7459336885913688,-0.037820926916834204
142.267,28.6759,33.9581,135.14600000000002,44.4461,1.83123,0.869533,103.544,-26.5788,-35.8807,93.4215,44.6526,1.48412,-2.20836,90.3995,1.6572851326899787,2.845034124575657,2.3733818756552854,-1.1956928956215267
45.8272,2.57269,-45.5983,3.78142,45.6708,0.082703,-1.51444,45.8138,-2.5713,45.5858,-3.7702199999999997,45.6583,-0.0824811,1.62714,91.641,0.00012221603928115756,0.012577046553148782,2.2228614651390224,2.3203361985056485
81.9302,-24.5295,35.6943,-69.5469,43.3103,-1.25204,2.17289,45.9257,14.9345,-38.4957,-20.1048,41.2911,-0.469467,-1.20072,90.6079,-0.8696441676171446,9.995592376642817,2.4825751691539977,-0.5048304768049942
46.9766,-17.3633,25.7646,-35.2348,31.0692,-0.973074,2.1638,41.495,18.3364,-31.5008,19.8318,36.449,0.520302,-1.04365,86.9259,-0.17589283823814908,5.818153835195491,2.402339643451775,-0.449406077143471
46.8947,12.1907,-42.0,-16.926,43.7334,-0.377963,-1.2883,45.7086,-11.8914,40.9145,16.549,42.6075,0.37924800000000003,1.8536400000000002,92.5957,-0.004071151706599571,1.1260065452740522,2.2573653092931147,2.1781660461875916
178.03,48.2327,36.536,167.43200000000004,60.5084,1.7421,0.64828,52.7406,-34.5563,10.4755,38.4407,36.1092,0.9263,2.84726,92.057,1.4321665760401245,48.96044371949666,2.9201295289764118,1.3469272004714514
95.851,-39.3133,-7.578489999999999,87.0886,40.0371,1.51935,-2.95116,113.70700000000001,55.5139,-27.4587,95.3598,61.9337,1.21659,-0.45933999999999997,95.588,1.335695128744569,38.60134872586838,2.986693586761119,-2.987184330415683
37.359,20.6214,-28.3822,12.8411,35.0826,0.358309,-0.942466,55.7098,-24.7765,49.794,-3.2032,55.6176,-0.0575616,2.03251,89.9622,0.10392930451158275,21.81123644477772,2.240388149686567,2.0049809887032883
82.1421,-36.1165,-0.655751,73.7731,36.1225,1.4624,-3.12344,41.2193,39.3636,1.64173,12.1175,39.3978,0.30291399999999996,0.0416827,88.4834,0.859988652138803,3.3934956900578164,3.1237181180572757,3.1282483198400737
112.632,-29.8491,9.77303,108.164,31.4083,1.95016,2.82518,40.4751,36.3214,-9.80631,14.9269,37.6219,0.387027,-0.2637,90.821,1.109690381952368,6.472385560857756,2.837460082961521,-0.09306953031742303
78.502,-14.6793,15.8475,75.4714,21.6015,1.96402,2.31795,37.2042,27.2173,-25.1858,-3.0063,37.0824,-0.0809824,-0.7466510000000001,88.8388,0.7352806431618693,15.633467014389357,2.435237138001349,-0.31162207926909835
55.7823,48.2525,-7.68491,26.9128,48.8606,0.526187,-0.15793800000000002,44.1593,-38.9679,20.7719,0.25919200000000003,44.1584,0.00586956,2.65185,94.829,0.278891358193163,16.04596847872075,2.656549046101728,1.6302837242634798
168.35299999999995,29.3865,32.3694,162.577,43.7189,2.02412,0.8336620000000001,69.2004,-27.8427,-30.3773,55.593999999999994,41.2068,1.10807,-2.3126900000000004,93.9498,1.5787614015150817,2.5202739632825617,2.458358673250102,-1.2248221927633323
47.3135,-34.4615,-23.3414,-22.4975,41.6223,-0.517153,-2.54625,46.7749,34.0744,23.0666,22.2428,41.1477,0.517192,0.595087,94.0868,-0.002707035321573244,0.47472249788692594,2.6148647383887758,2.9120024473780415
47.958999999999996,-42.1384,-22.6379,3.45496,47.8342,0.07216499999999999,-2.6486099999999997,48.6826,42.7752,22.9794,-3.49504,48.5569,-0.07191619999999999,0.49297299999999994,96.6389,-0.0004147282567539848,0.7225901258666639,2.694096752314029,2.95757316637456
126.64,-33.4752,-20.4243,120.416,39.2141,1.8405799999999999,-2.59376,47.8617,-4.4955300000000005,41.9789,22.5453,42.218999999999994,0.511422,1.6774799999999999,90.0368,1.1545460061731208,43.66207871703889,3.0889367245056993,2.567514855589005
130.929,-35.5506,-5.40581,125.89399999999999,35.9593,1.966,-2.9906900000000003,53.4298,24.994,36.5692,29.8785,44.2945,0.631685,0.97125,92.954,1.2382020687271342,32.90286735000614,3.144448002209609,2.827579802945532
92.8567,-41.2959,13.6428,-82.0419,43.4911,-1.39165,2.82251,188.449,41.0877,-24.9965,-182.209,48.093999999999994,-2.04212,-0.546551,95.7893,-1.7326874344376468,11.355608787290977,2.8749401203679006,-0.19127281887006214
147.908,44.92,-3.5588599999999997,-140.876,45.0608,-1.8576700000000002,-0.07906139999999999,89.0401,-40.699,12.1509,-78.2565,42.4741,-1.37087,2.85146,89.6288,-1.6212975351534484,9.572877956058985,2.8525558428486475,1.598515863250659
82.5391,-15.0722,-43.387,-68.5791,45.9304,-1.1909299999999998,-1.90514,51.2957,11.9016,41.0461,-28.3691,42.7368,-0.622767,1.2885799999999998,92.1807,-0.9168147668064813,3.9411314580967725,2.29999931217381,2.546902243213853
43.708999999999996,7.9172699999999985,-42.94300000000001,-1.9172799999999999,43.6668,-0.043892900000000006,-1.38848,44.0924,-7.99067,43.3212,1.8836700000000002,44.052,0.0427472,1.7532,87.8005,-0.0003827957372167453,0.3852567974740863,2.2364228022446917,2.2406210800428656
129.053,-38.9122,41.2909,115.912,56.7371,1.46269,2.32654,311.752,27.743000000000002,172.622,258.11,174.83700000000005,1.18154,1.41144,92.3715,1.2507636318167292,214.2042945765794,2.7212040065382825,0.5453088482260923
74.7171,30.7364,-21.737,64.54,37.646,1.30809,-0.615546,138.847,-52.8909,16.9205,127.259,55.5315,1.56694,2.83197,91.1534,1.4622377195676952,22.672021138398755,2.8980943668238277,1.7848234097451237
117.584,-2.9630400000000003,-39.6132,110.67,39.7239,1.7485099999999998,-1.64546,152.645,13.4016,50.856,143.299,52.5922,1.7276,1.31313,91.0376,1.7365806857123522,15.341580319954005,2.1051957173859157,2.46805276540221
46.3431,26.4558,37.8947,3.4284199999999996,46.216,0.07411469999999999,0.9613200000000001,58.373999999999995,6.18746,-41.3854,40.6999,41.8454,0.861884,-1.42239,89.1101,0.44939929516965943,32.82936810110118,1.7167788018553818,-0.976464049678554
122.141,-16.91,-31.6101,116.76100000000001,35.84900000000001,1.89674,-2.06202,30.0856,23.0412,18.1746,6.6272199999999994,29.3464,0.223951,0.667867,87.9205,1.1286485862114874,14.768353790791982,2.1674807519535206,2.828365327609333
64.0499,22.7198,-26.0196,-53.9367,34.5429,-1.22837,-0.8529969999999999,34.0679,-24.8707,18.0008,14.7658,30.7015,0.464106,2.5150900000000003,89.5758,-0.422724484597458,8.30226018924967,2.6558014967442505,1.8977742215622428
78.5806,11.7663,-46.5359,62.2163,48.0003,1.0761100000000001,-1.32314,41.6638,-12.8105,34.954,18.7076,37.2275,0.4834640000000001,1.92209,88.1749,0.8161979298837418,11.628876181729684,2.33348011084303,2.173685112162294
211.68400000000003,-42.9158,-8.85822,-207.09799999999998,43.8204,-2.25725,-2.93804,77.1674,37.5416,9.77197,-66.7078,38.7925,-1.31072,0.25464699999999996,91.8444,-1.8107924860279871,5.451326875403818,2.949054786912071,3.0551363039148285
209.15200000000002,36.1899,-10.6384,205.722,37.7212,2.39775,-0.285906,68.3766,-37.4686,4.3567300000000015,57.0304,37.721,1.20135,3.02584,89.1181,1.799535798157367,6.4104954316261695,3.0393173487538285,1.6650047687138279
43.5779,3.77926,-35.4063,-25.1223,35.6075,-0.657194,-1.46446,43.9931,-3.81578,35.7707,25.3235,35.9737,0.655896,1.67707,87.57,0.002297568304949668,0.366225436582438,2.226478582088766,2.288620317742802
45.7614,-33.8145,-27.1178,14.6732,43.345,0.332368,-2.4656599999999997,46.1351,34.0962,27.340999999999998,-14.777000000000001,43.7045,-0.33198,0.675886,91.8958,-0.0011295320729751656,0.35940663599883593,2.556619080073525,2.8740450269051796
48.618,1.12985,-42.9977,-22.6631,43.0126,-0.5051359999999999,-1.54453,48.198,-1.1492799999999999,42.5784,22.5566,42.5939,0.5075069999999999,1.59778,96.815,-0.0011000252329879557,0.41974994329957904,2.2222677267377122,2.339249980075285
126.345,19.1735,45.3783,-116.345,49.2627,-1.5946200000000001,1.1710200000000002,73.8937,-34.1485,-24.8049,-60.6536,42.2067,-1.15934,-2.5133799999999997,90.1077,-1.3934975987511264,25.44632414632809,2.772790447329188,-1.1347870609038313
150.373,-34.762,29.4473,143.305,45.5581,1.86349,2.43878,106.079,34.5277,-26.63300000000001,96.7016,43.6059,1.53693,-0.657026,90.3108,1.7037271467375106,2.824036292259704,2.5257337652801017,-0.2631596547580123
81.61,-32.6883,-12.2884,-73.7607,34.9218,-1.4927,-2.7820099999999996,31.5892,24.677,17.8537,8.375919999999999,30.4583,0.27164299999999997,0.626323,91.8897,-0.6588658495638566,9.754665129054917,2.851641657086142,2.9201513694569745
42.7661,0.727542,-40.0016,-15.1086,40.0082,-0.369193,-1.55261,42.2151,-0.699573,39.4685,14.9618,39.4747,0.37049,1.5885200000000002,84.9795,-0.0017274426110701379,0.5338331902017753,2.2212594631199662,2.3447627965969002
72.8735,-36.3779,7.17815,-62.7348,37.0793,-1.29671,2.94677,51.3933,11.4937,49.6318,6.77026,50.9453,0.13250499999999998,1.34323,91.9979,-0.4851491962900739,62.020914445390915,3.2384749907633994,0.42769264323789885
239.733,-85.1604,-15.2825,-223.576,86.5208,-1.6780099999999998,-2.9640299999999997,86.5631,-0.874857,42.1456,-75.6052,42.1547,-1.3472899999999999,1.59155,94.0017,-1.5692158229952782,90.13152383415056,3.364298625776255,2.6488201227319093
160.189,65.1105,-19.2618,145.086,67.8999,1.50318,-0.287629,51.0153,-17.769000000000005,28.3587,38.5045,33.4657,0.9839389999999999,2.13053,92.6153,1.3300252442409468,48.20758458852714,2.1498577912366668,1.7049884889400246
134.545,25.8684,-32.2743,-128.029,41.3619,-1.84817,-0.89513,63.8505,-27.1422,32.8288,-47.5651,42.5961,-0.9615040000000001,2.26166,92.3329,-1.398703025978609,1.3892576039021702,2.432357636635698,1.947663388628111
54.8955,-29.1533,26.6078,38.1526,39.4701,0.8575719999999999,2.40181,45.0243,35.1286,-26.9639,8.13068,44.2839,0.182587,-0.654655,88.3515,0.5013832173869263,5.985901544462618,2.489430546354929,-0.26610319703088203
96.45299999999999,-21.7321,4.69906,93.8552,22.2344,2.14701,2.92864,25.3084,19.8246,-3.9297400000000002,-15.2331,20.2103,-0.696128,-0.195689,92.9526,0.7678993079512071,2.0567959335821326,2.9351705971409907,-0.06671989082623755
72.9758,38.1569,-43.4013,-44.5627,57.7895,-0.709959,-0.849612,36.5025,-22.3428,28.051,-6.8087,35.8617,-0.188737,2.2434,94.1316,-0.5090929855139578,22.038998818004416,2.3988922673900968,1.932821078224587
71.8577,28.2842,26.4183,60.5441,38.703,1.2299200000000001,0.7513,55.0085,10.3875,-52.1307,14.1568,53.1555,0.263277,-1.37411,91.42299999999999,0.6758524027746259,46.439507907061206,1.5660874758773853,-1.0704487396286868
50.2467,19.7318,-38.6952,25.2598,43.4357,0.5529350000000001,-1.09924,64.455,-9.90201,45.3655,44.7029,46.4336,0.854771,1.7857,90.1142,0.7088472595934288,11.879296003303391,2.0969151312344523,2.1225925239305936
175.571,42.9212,-21.6369,-168.863,48.0665,-1.9693200000000002,-0.46692799999999995,204.58599999999998,-38.5839,19.5384,-199.96200000000002,43.2489,-2.2358,2.67285,91.9991,-2.0955421846087274,4.818285331941229,2.7133280081265516,1.7437440330428708
96.2768,-14.4265,60.8898,-73.1677,62.5755,-0.996152,1.8034299999999999,34.6826,33.1407,2.62035,9.884039999999999,33.2442,0.293102,0.0789033,93.6043,-0.5271912456996267,66.20997232035745,1.8051552552760912,0.043723910362181435
81.7874,-18.695999999999998,9.369810000000001,-79.0686,20.9125,-2.0401599999999998,2.6770099999999997,27.243000000000002,20.5797,-11.0653,14.0073,23.3659,0.5683739999999999,-0.493335,87.4541,-0.6880475287025053,2.5343661988947064,2.722087794749647,-0.18224113819679924
46.1015,-44.6596,6.22843,9.59497,45.0919,0.211213,3.0030200000000002,45.2715,43.861000000000004,-6.1333,-9.38597,44.2878,-0.21037600000000006,-0.138934,91.3693,0.002287331755419766,0.8042460300803413,3.0062321561642578,-0.04623179367204152
154.725,-27.6237,12.9887,-151.684,30.525,-2.3063700000000003,2.70207,31.8785,21.9637,-19.3741,-12.5884,29.2876,-0.41758,-0.722835,88.1057,-1.3772261369861325,8.532815078272819,2.7970828951114406,-0.26139104002073765
128.724,60.1119,-12.0985,-113.182,61.3173,-1.37249,-0.198614,45.119,-30.8374,-2.2275099999999997,-32.8604,30.9178,-0.925112,-3.06948,88.4926,-1.2214526017271001,32.59188415495643,3.0758990541622135,-1.6354123215339023
42.9856,6.84847,-36.7272,-21.2594,37.3602,-0.542096,-1.38644,61.6175,-0.622947,55.7105,-26.3184,55.7139,-0.45637700000000003,1.58198,90.9891,-0.4907874578864617,19.978058351940234,2.1035390640537197,2.290416096977315
154.914,5.90118,-28.8837,-152.083,29.4804,-2.34312,-1.3692600000000001,34.1912,-19.1748,25.0696,-13.148,31.561999999999998,-0.405381,2.2237400000000003,90.9329,-1.348723900999782,13.81073302596209,2.611492396159713,2.122713710007791
179.518,16.7713,-35.61,175.149,39.3618,2.19838,-1.1306399999999999,69.4358,-19.783,34.9386,56.6502,40.1506,1.1443299999999998,2.08601,90.7598,1.6665436327388556,3.0856303812997443,2.3727166981542487,2.0674851289723017
38.1472,-29.8575,-16.7464,16.8311,34.2332,0.473739,-2.63044,63.3055,53.1388,11.501,32.4279,54.3692,0.565769,0.213146,85.4206,0.5302034711798691,23.864893690314233,2.6390615398122113,3.060738755669201
100.208,22.5209,37.5976,90.1159,43.8266,1.46849,1.03111,65.8481,1.4543700000000002,-48.0069,45.0465,48.0289,0.8367760000000001,-1.54051,92.8581,1.1386418177003967,26.13746541007563,1.8537418623422195,-0.9809519448922313
58.477,6.92045,-35.6377,45.8433,36.3034,1.05555,-1.37899,39.5534,-15.6035,35.3326,-8.52009,38.6247,-0.218836,1.9866599999999999,90.2299,0.4009142724229145,8.688408560403916,2.4183530295843902,2.177568319297132
53.9479,52.0907,12.015,7.25005,53.4584,0.135208,0.22669099999999998,44.0278,-38.641,-18.7329,9.71555,42.9424,0.224359,-2.69018,95.3173,0.1749238625036591,15.034114889144622,2.69971428893522,-1.486728824353608
94.6853,-29.8513,-47.8068,76.0836,56.3612,1.10853,-2.1289700000000003,77.2683,0.0912911,-77.1698,-3.8981199999999996,77.1699,-0.0504921,-1.56961,88.6144,0.44744468474835497,128.471042174056,2.6450309663593736,-2.5062934310908913
55.0426,-21.2647,-42.9149,27.1256,47.8944,0.539767,-2.03084,40.2373,-2.59101,29.6034,-27.1284,29.7166,-0.81843,1.6581,91.2796,-2.9387100540734248e-05,27.318325934326577,2.6217564180526,2.45689528915557
69.4506,27.7797,1.9907099999999998,63.6215,27.851,1.56402,0.07153810000000001,34.2987,-33.5394,2.54185,-6.710719999999999,33.6356,-0.198212,3.06595,86.43700000000004,0.6162924436934483,7.329273104721915,3.066784489045751,1.5474674657028902
46.0298,-25.252,-36.7334,11.4775,44.5758,0.25472,-2.1730400000000003,51.5094,27.6854,33.7208,27.3795,43.6299,0.5922970000000001,0.8833700000000001,89.3814,0.4217137208662735,3.8726211175378427,2.3457291826849924,2.755483870229444
45.1345,36.0039,-12.6421,24.1041,38.1589,0.595797,-0.337681,47.6759,-43.3459,8.944280000000003,-17.7233,44.2591,-0.390448,2.9381,92.2252,0.06885954547365582,8.220634814441032,2.95744147326046,1.6852260023728907
